City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
257,sarangani,5.4033,125.4636,301.42,74,10,1.26,PH,1699832960
258,cooma,-36.2333,149.1333,293.43,31,58,0.72,AU,1699832961
259,mirny,62.5353,113.9611,258.84,84,100,0.89,RU,1699832962
260,hamilton,39.1834,-84.5333,283.84,60,0,1.54,US,1699832903
261,shangrao,28.4532,117.9686,282.06,75,95,3.72,CN,1699832796
262,san patricio,28.017,-97.5169,290.28,96,100,4.87,US,1699832966
263,guerrero negro,27.9769,-114.0611,296.65,33,0,5.12,MX,1699832968
264,abadeh,31.1608,52.6506,285.11,28,100,1.05,IR,1699832968
265,north bend,43.4065,-124.2243,289.22,72,100,5.66,US,1699832969
266,hamlin,43.3031,-77.9211,275.66,85,49,3.23,US,1699832970
267,geraldton,-28.7667,114.6,295.38,64,0,4.12,AU,1699832970
268,whitehorse,60.7161,-135.0538,270.58,79,75,3.09,CA,1699832755
269,leitchfield,37.48,-86.2939,284.36,54,1,1.92,US,1699832971
270,coron,11.9986,120.2043,300.97,79,38,1.23,PH,1699832972
271,nar'yan-mar,67.6713,53.087,261.54,94,49,2.24,RU,1699832873
272,bolu,40.6667,31.5833,283.74,82,100,1.77,TR,1699832973
273,puerto aysen,-45.4,-72.7,278.89,99,100,2.87,CL,1699832974
274,metlili chaamba,32.2667,3.6333,290.67,22,0,0.0,DZ,1699832975
275,penicuik,55.8317,-3.2242,279.52,88,75,1.79,GB,1699832975
276,jingdezhen,29.2947,117.2079,280.64,66,52,2.51,CN,1699832976
277,tofol,5.3248,163.0078,302.03,74,100,4.12,FM,1699832977
278,dadukou,26.5479,101.7054,286.01,88,1,1.49,CN,1699832977
279,muravlenko,63.7898,74.523,262.52,92,91,6.35,RU,1699832979
280,sutherlin,43.3901,-123.3126,288.55,67,0,1.54,US,1699832979
281,changde,29.0464,111.6783,280.64,75,100,2.28,CN,1699832980
282,okotoks,50.7289,-113.9828,279.87,38,93,3.06,CA,1699832981
283,ust'-barguzin,53.45,108.9833,262.56,90,98,1.43,RU,1699832982
284,uruguaiana,-29.7547,-57.0883,297.11,83,100,7.2,BR,1699832983
285,acambay,19.9558,-99.8417,286.9,78,58,2.74,MX,1699832983
286,nchelenge,-9.3451,28.734,293.72,92,100,2.38,ZM,1699832984
287,hadibu,12.65,54.0333,300.21,79,80,6.84,YE,1699832984
288,ntungamo,-0.8833,29.65,289.63,97,88,1.81,UG,1699832985
289,uirauna,-6.5183,-38.4122,302.26,28,1,2.18,BR,1699832986
290,mount pearl,47.5166,-52.7813,272.67,89,100,6.69,CA,1699832987
291,uturoa,-16.7333,-151.4333,300.76,76,22,3.41,PF,1699832988
292,lutuhyne,48.4051,39.2267,282.04,72,28,6.35,UA,1699832989
293,krasnotur'insk,59.7666,60.2086,273.04,87,99,1.48,RU,1699832990
294,berdigestyakh,62.0989,126.6992,256.71,95,100,4.01,RU,1699832991
295,solikamsk,59.6196,56.7729,273.14,87,100,1.86,RU,1699832991
296,hassi messaoud,31.6804,6.0729,289.07,51,0,1.03,DZ,1699832992
297,quimili,-27.6333,-62.4167,292.92,85,98,8.1,AR,1699832993
